,name,link,path
926,Python for Teenagers: Learn to Program Like a Superhero!,http://51.195.220.149/getBook.php?id=927,Computers-Programming: Programming Languages
927,Firewalls Donât Stop Dragons: A Step-by-Step Guide To Computer Security And Privacy For Non-Techies,http://51.195.220.149/getBook.php?id=928,Uncategorized
928,Machine Learning and Security: Protecting Systems with Data and Algorithms,http://51.195.220.149/getBook.php?id=929,Uncategorized
929,Web-Based Projects that Rock the Class: Build Fully-Functional Web Apps and Learn Through Doing,http://51.195.220.149/getBook.php?id=930,Uncategorized
930,Learn Computer Vision Using OpenCV: With Deep Learning CNNs and RNNs,http://51.195.220.149/getBook.php?id=931,Uncategorized
931,Soft Skills to Advance Your Developer Career: Actionable Steps to Help Maximize Your Potential,http://51.195.220.149/getBook.php?id=932,Computers
932,kubectl: Command-Line Kubernetes in a Nutshell,http://51.195.220.149/getBook.php?id=933,Uncategorized
933,BEGINNING T-SQL a step-by-step approach.,http://51.195.220.149/getBook.php?id=934,Uncategorized
934,PCI DSS: An Integrated Data Security Standard Guide,http://51.195.220.149/getBook.php?id=935,Uncategorized
935,Traefik API Gateway for Microservices: With Java and Python Microservices Deployed in Kubernetes,http://51.195.220.149/getBook.php?id=936,Computers-Networking: Internet
936,,http://51.195.220.149/getBook.php?id=937,Uncategorized
937,Modern C++ for Absolute Beginners: A Friendly Introduction to C++ Programming Language and C++11 to C++20 Standards,http://51.195.220.149/getBook.php?id=938,Uncategorized
938,Introducing MySQL Shell: Administration Made Easy with Python,http://51.195.220.149/getBook.php?id=939,Uncategorized
939,Beginning Azure IoT Edge Computing: Extending the Cloud to the Intelligent Edge,http://51.195.220.149/getBook.php?id=940,Uncategorized
940,Refactoring at Scale: Regaining Control of Your Codebase,http://51.195.220.149/getBook.php?id=941,Uncategorized
941,Spring Boot 2.0 Projects: Build production-grade reactive applications and microservices with Spring Boot (English Edition),http://51.195.220.149/getBook.php?id=942,Computers-Programming
942,"PySpark SQL Recipes: With HiveQL, Dataframe and Graphframes",http://51.195.220.149/getBook.php?id=943,Uncategorized
943,Vue.js 3 Cookbook: Discover actionable solutions for building modern web apps with the latest Vue features and TypeScript,http://51.195.220.149/getBook.php?id=944,Computers-Programming
944,"Angular: Up and Running: Learning Angular, Step by Step",http://51.195.220.149/getBook.php?id=945,Computers-Programming
945,Testing Microservices with Mountebank,http://51.195.220.149/getBook.php?id=946,Uncategorized
946,"Understanding Cisco Networking Technologies, Volume 1: Exam 200-301 (CCNA Certification)",http://51.195.220.149/getBook.php?id=947,Uncategorized
947,Practical Artificial Intelligence and Blockchain: A guide to converging blockchain and AI to build smart applications for new economies,http://51.195.220.149/getBook.php?id=948,Uncategorized
948,Pmp: A Learnerâs Companion to Passing the Project Management Professional Exam,http://51.195.220.149/getBook.php?id=949,Business-Management: Project Management
949,Kubernetes in action,http://51.195.220.149/getBook.php?id=950,Uncategorized
950,Tableau Prep: Up & Running,http://51.195.220.149/getBook.php?id=951,Uncategorized
951,"The Art of Agile Product Ownership: A Guide for Product Managers, Business Analysts, and Entrepreneurs",http://51.195.220.149/getBook.php?id=952,Business-Management: Project Management
952,C# 9 and .NET 5 - Modern Cross-Platform Development,http://51.195.220.149/getBook.php?id=953,Computers-Programming
953,AWS certified advanced networking: official study guide specialty exam,http://51.195.220.149/getBook.php?id=954,Uncategorized
954,Introducing Algorithms in C: A Step by Step Guide to Algorithms in C,http://51.195.220.149/getBook.php?id=955,Uncategorized
955,,http://51.195.220.149/getBook.php?id=956,Uncategorized
956,Math for Programmers,http://51.195.220.149/getBook.php?id=957,Computers-Programming
957,Head First Learn to Code: A Learnerâs Guide to Coding and Computational Thinking,http://51.195.220.149/getBook.php?id=958,Uncategorized
958,Exploring Advanced Features in C#: Enhance Your Code and Productivity,http://51.195.220.149/getBook.php?id=959,Uncategorized
959,"Developing Cognitive Bots Using the IBM Watson Engine: Practical, Hands-on Guide to Developing Complex Cognitive Bots Using the IBM Watson Platform",http://51.195.220.149/getBook.php?id=960,Uncategorized
960,Introducing Azure Bot Service: Building Bots for Business,http://51.195.220.149/getBook.php?id=961,Uncategorized
961,Deep Reinforcement Learning in Action,http://51.195.220.149/getBook.php?id=962,Uncategorized
962,"Raspberry Pi retro gaming: build handhelds, consoles, and arcade cabinets to play your favorite classic games",http://51.195.220.149/getBook.php?id=963,Uncategorized
963,"Advanced Deep Learning with TensorFlow 2 and Keras: Apply DL, GANs, VAEs, deep RL, unsupervised learning, object detection and segmentation, and more, 2nd Edition",http://51.195.220.149/getBook.php?id=964,Uncategorized
964,HTTP/2 in Action,http://51.195.220.149/getBook.php?id=965,Computers-Web-design
965,"Exploring Blazor: Creating Hosted, Server-side, and Client-side Applications with C#",http://51.195.220.149/getBook.php?id=966,Uncategorized
966,Database Design And Relational Theory: Normal Forms And All That Jazz,http://51.195.220.149/getBook.php?id=967,Computers-Databases
967,(isc)2 Ccsp Certified Cloud Security Professional Official Study Guide,http://51.195.220.149/getBook.php?id=968,Uncategorized
968,Reactive Applications with Akka.Net,http://51.195.220.149/getBook.php?id=969,Computers-Programming
969,Deep Learning with JavaScript: Neural networks in TensorFlow.js,http://51.195.220.149/getBook.php?id=970,Computers-Cybernetics: Artificial Intelligence
970,MCA Modern Desktop Administrator Complete Study Guide: Exam MD-100 and Exam MD-101,http://51.195.220.149/getBook.php?id=971,Uncategorized
971,Machine Learning for IOS Developers,http://51.195.220.149/getBook.php?id=972,Uncategorized
972,Pro Perl Programming: From Professional to Advanced,http://51.195.220.149/getBook.php?id=973,Uncategorized
973,"The Applied SQL Data Analytics Workshop: A Quick, Interactive Approach to Learning Analytics with SQL, 2nd Edition",http://51.195.220.149/getBook.php?id=974,Uncategorized
974,Practical Cryptography in Python: Learning Correct Cryptography by Example,http://51.195.220.149/getBook.php?id=975,Computers-Cryptography
975,The Quick Python Book,http://51.195.220.149/getBook.php?id=976,Computers-Programming: Programming Languages
976,"Azure Serverless Computing Cookbook: Build and monitor Azure applications hosted on serverless architecture using Azure functions, 3rd Edition",http://51.195.220.149/getBook.php?id=977,Uncategorized
977,Pro iPhone Development with Swift 5: Design and Manage Top Quality Apps,http://51.195.220.149/getBook.php?id=978,Uncategorized
978,CSS Pocket Reference: Visual Presentation for the Web,http://51.195.220.149/getBook.php?id=979,Computers-Programming: Programming Languages
979,Natural Language Processing with Spark NLP: Learning to Understand Text at Scale,http://51.195.220.149/getBook.php?id=980,Computers-Cybernetics: Artificial Intelligence
980,Beginning PyQt: A Hands-On Approach to GUI Programming,http://51.195.220.149/getBook.php?id=981,Uncategorized
981,The It Support Handbook: A How-To Guide to Providing Effective Help and Support to It Users,http://51.195.220.149/getBook.php?id=982,Computers
982,Hands-On Edge Analytics with Azure IoT: Design and Develop IoT Applications with Edge Analytical Solutions Including Azure IoT Edge,http://51.195.220.149/getBook.php?id=983,Uncategorized
983,Machine Learning and AI for Healthcare: Big Data for Improved Health Outcomes,http://51.195.220.149/getBook.php?id=984,Uncategorized
984,Database Internals: A Deep Dive Into How Distributed Data Systems Work,http://51.195.220.149/getBook.php?id=985,Uncategorized
985,CCNA security study guide: exam 210-260,http://51.195.220.149/getBook.php?id=986,Uncategorized
986,Angular Development with TypeScript,http://51.195.220.149/getBook.php?id=987,Uncategorized
987,"Learning Bulma: Understand How to Develop Responsive, Mobile-first Websites Using This Impressive, Modern Framework",http://51.195.220.149/getBook.php?id=988,Uncategorized
988,Developing Games on the Raspberry Pi: App Programming with Lua and LÃVE,http://51.195.220.149/getBook.php?id=989,Computers-Programming: Games
989,Machine Learning with TensorFlow,http://51.195.220.149/getBook.php?id=990,Computers-Cybernetics: Artificial Intelligence
990,Mastering Machine Learning with Python in Six Steps: A Practical Implementation Guide to Predictive Data Analytics Using Python,http://51.195.220.149/getBook.php?id=991,Computers-Cybernetics: Artificial Intelligence
991,"Programming IOS 12: Dive Deep Into Views, View Controllers, and Frameworks",http://51.195.220.149/getBook.php?id=992,Uncategorized
992,Data Parallel C++   Mastering DPC++ for Programming of Heterogeneous Systems using C++ and SYCL,http://51.195.220.149/getBook.php?id=993,Computers-Programming: Libraries API
993,Functional Interfaces in Java: Fundamentals and Examples,http://51.195.220.149/getBook.php?id=994,Computers-Programming: Programming Languages
994,Unlocking Blockchain on Azure: Design and Develop Decentralized Applications,http://51.195.220.149/getBook.php?id=995,Uncategorized
995,CompTIA A+ Complete Review Guide,http://51.195.220.149/getBook.php?id=996,Computers-System Administration
996,Revit 2020 for Architecture: No Experience Required,http://51.195.220.149/getBook.php?id=997,Uncategorized
997,Data Teams: A Unified Management Model for Successful Data-Focused Teams,http://51.195.220.149/getBook.php?id=998,Uncategorized
998,Semantic Software Design: A New Theory and Practical Guide for Modern Architects,http://51.195.220.149/getBook.php?id=999,Computers-Organization and Data Processing
999,"Dynamic SQL: Applications, Performance, and Security in Microsoft SQL Server",http://51.195.220.149/getBook.php?id=1000,Uncategorized
1000,"Implementing Service Level Objectives: A Practical Guide to SLIs, SLOs, and Error Budgets",http://51.195.220.149/getBook.php?id=1001,Computers-Networking: Internet
1001,Beginning Machine Learning in iOS: CoreML Framework,http://51.195.220.149/getBook.php?id=1002,Uncategorized
1002,Machine Learning with the Raspberry Pi: Experiments with Data and Computer Vision,http://51.195.220.149/getBook.php?id=1003,Computers-Cybernetics: Artificial Intelligence
1003,Beginning Machine Learning in iOS: CoreML Framework,http://51.195.220.149/getBook.php?id=1004,Computers-Cybernetics: Artificial Intelligence
1004,SQL Injection Strategies: Practical techniques to secure old vulnerabilities against modern attacks,http://51.195.220.149/getBook.php?id=1005,Computers-Security
1005,"Hands-On Unity 2020 Game Development ; Build, customize, and optimize professional games using Unity 2020 and C#",http://51.195.220.149/getBook.php?id=1006,Uncategorized
1006,"Learn RStudio IDE: Quick, Effective, and Productive Data Science",http://51.195.220.149/getBook.php?id=1007,Uncategorized
1007,Angular for Material Design: Leverage Angular Material and TypeScript to Build a Rich User Interface for Web Apps,http://51.195.220.149/getBook.php?id=1008,Uncategorized
1008,Beginning Radio Communications: Radio Projects and Theory,http://51.195.220.149/getBook.php?id=1009,Uncategorized
1009,"Developing Accessible iOS Apps: Support VoiceOver, Dynamic Type, and More",http://51.195.220.149/getBook.php?id=1010,Uncategorized
1010,Goliath Strikes Back: How Traditional Retailers Are Winning Back Customers from Ecommerce Startups,http://51.195.220.149/getBook.php?id=1011,Uncategorized
1011,,http://51.195.220.149/getBook.php?id=1012,Uncategorized
1012,Foundations for Architecting Data Solutions: Managing Successful Data Projects,http://51.195.220.149/getBook.php?id=1013,Computers
1013,"C++ for Lazy Programmers: Quick, Easy, and Fun C++ for Beginners",http://51.195.220.149/getBook.php?id=1014,Uncategorized
1014,Microsoft 365 Security Administration: MS-500 Exam Guide: Plan and implement security and compliance strategies for Microsoft 365 and hybrid environments,http://51.195.220.149/getBook.php?id=1015,Uncategorized
1015,"Practical Application Development with AppRun: Building Reliable, High-Performance Web Apps Using Elm-Inspired Architecture, Event Pub-Sub, and Components",http://51.195.220.149/getBook.php?id=1016,Computers-Web-design
1016,,http://51.195.220.149/getBook.php?id=1017,Uncategorized
1017,The Brand Strategy Canvas: A One-Page Guide for Startups,http://51.195.220.149/getBook.php?id=1018,Uncategorized
1018,"Machine Learning Applications using Python. Cases Studies from Healthcare, Retail and Finance",http://51.195.220.149/getBook.php?id=1019,Uncategorized
1019,VR Integrated Heritage Recreation: Using Blender and Unreal Engine 4,http://51.195.220.149/getBook.php?id=1020,Uncategorized
1020,Designing Web APIs Building APIs that developers love,http://51.195.220.149/getBook.php?id=1021,Uncategorized
1021,Micro Frontends in Action,http://51.195.220.149/getBook.php?id=1022,Uncategorized
1022,The Future of the Workplace: Insights and Advice from 31 Pioneering Business and Thought Leaders,http://51.195.220.149/getBook.php?id=1023,Uncategorized
1023,Artificial Intelligence Basics. A Non-Technical Introduction,http://51.195.220.149/getBook.php?id=1024,Uncategorized
1024,"Beginning Security with Microsoft Technologies: Protecting Office 365, Devices, and Data",http://51.195.220.149/getBook.php?id=1025,Uncategorized
1025,Entity Framework Core in Action,http://51.195.220.149/getBook.php?id=1026,Computers-Programming: Libraries API
1026,Practical Web Inclusion and Accessibility: A Comprehensive Guide to Access Needs,http://51.195.220.149/getBook.php?id=1027,Uncategorized
1027,"Advanced R Statistical Programming and Data Models: Analysis, Machine Learning, and Visualization",http://51.195.220.149/getBook.php?id=1028,Uncategorized
1028,,http://51.195.220.149/getBook.php?id=1029,Uncategorized
1029,OpenShift in Action,http://51.195.220.149/getBook.php?id=1030,Computers-Programming
1030,Designing a HIPAA-Compliant Security Operations Center: A Guide to Detecting and Responding to Healthcare Breaches and Events,http://51.195.220.149/getBook.php?id=1031,Uncategorized
1031,Hands-On Reinforcement Learning for Games: Implementing self-learning agents in games using artificial intelligence techniques,http://51.195.220.149/getBook.php?id=1032,Uncategorized
1032,Docker for Developers: Develop and run your application with Docker containers using DevOps tools for continuous delivery,http://51.195.220.149/getBook.php?id=1033,Uncategorized
1033,"Understand, Manage, And Prevent Algorithmic Bias: A Guide For Business Users And Data Scientists",http://51.195.220.149/getBook.php?id=1034,Computers-Algorithms and Data Structures
1034,Understanding Azure Monitoring: Includes IaaS and PaaS Scenarios,http://51.195.220.149/getBook.php?id=1035,Uncategorized
1035,"Zero to AI: A non-technical, hype-free guide to prospering in the AI era",http://51.195.220.149/getBook.php?id=1036,Uncategorized
1036,"R3 Corda for Architects and Developers: With Case Studies in Finance, Insurance, Healthcare, Travel, Telecom, and Agriculture",http://51.195.220.149/getBook.php?id=1037,Uncategorized
1037,Official ISC2 Guide to the CISSP CBK,http://51.195.220.149/getBook.php?id=1038,Computers-Security
1038,Refactoring Legacy T-SQL for Improved Performance: Modern Practices for SQL Server Applications,http://51.195.220.149/getBook.php?id=1039,Uncategorized
1039,"IoT Machine Learning Applications in Telecom, Energy, and Agriculture: With Raspberry Pi and Arduino Using Python",http://51.195.220.149/getBook.php?id=1040,Uncategorized
1040,Practical Cloud Security,http://51.195.220.149/getBook.php?id=1041,Uncategorized
1041,Classic Computer Science Problems in Python,http://51.195.220.149/getBook.php?id=1042,Computers-Algorithms and Data Structures
1042,"Beginning Sensor Networks with XBee, Raspberry Pi, and Arduino: Sensing the World with Python and MicroPython",http://51.195.220.149/getBook.php?id=1043,Uncategorized
1043,The Applied AI and Natural Language Processing Workshop: Explore practical ways to transform your simple projects into powerful intelligent applications,http://51.195.220.149/getBook.php?id=1044,Uncategorized
1044,The Unsupervised Learning Workshop: Get started with unsupervised learning algorithms and simplify your unorganized data to help make future predictions,http://51.195.220.149/getBook.php?id=1045,Uncategorized
1045,"Game Development with Ren'Py: Introduction to Visual Novel Games Using Ren'Py, TyranoBuilder, and Twine",http://51.195.220.149/getBook.php?id=1046,Uncategorized
1046,"Practical R 4: Applying R to Data Manipulation, Processing and Integration",http://51.195.220.149/getBook.php?id=1047,Uncategorized
1047,CompTIA security + study guide: exam SY0 501,http://51.195.220.149/getBook.php?id=1048,Uncategorized
1048,Learn PySpark. Build Python-based Machine Learning and Deep Learning Models,http://51.195.220.149/getBook.php?id=1049,Uncategorized
1049,Kubernetes Patterns: Reusable Elements for Designing Cloud-Native Applications,http://51.195.220.149/getBook.php?id=1050,Computers-Networking: Internet
1050,Serverless Applications with Node.js: Using AWS Lambda and Claudia.js,http://51.195.220.149/getBook.php?id=1051,Computers-Web-design
1051,Functional Programming in C++,http://51.195.220.149/getBook.php?id=1052,Uncategorized
1052,Testing Angular Applications,http://51.195.220.149/getBook.php?id=1053,Computers-Web-design
1053,Exploring C++20: The Programmer's Introduction to C++,http://51.195.220.149/getBook.php?id=1054,Uncategorized
1054,Cybersecurity Essentials,http://51.195.220.149/getBook.php?id=1055,Uncategorized
1055,,http://51.195.220.149/getBook.php?id=1056,Uncategorized
1056,Prometheus: Up & Running: Infrastructure and Application Performance Monitoring,http://51.195.220.149/getBook.php?id=1057,Computers-Networking: Internet
1057,Expert Twisted: Event-Driven and Asynchronous Programming with Python,http://51.195.220.149/getBook.php?id=1058,Computers-Programming: Programming Languages
1058,Vue on Rails: End-to-End Guide to Building Web Apps Using Vue.js and Rails,http://51.195.220.149/getBook.php?id=1059,Uncategorized
1059,"Stream Processing with Apache Flink: Fundamentals, Implementation, and Operation of Streaming Applications",http://51.195.220.149/getBook.php?id=1060,Uncategorized
1060,IoT Development for ESP32 and ESP8266 with JavaScript: A Practical Guide to XS and the Moddable SDK,http://51.195.220.149/getBook.php?id=1061,Uncategorized
1061,Jumpstart Snowflake: A Step-by-Step Guide to Modern Cloud Analytics,http://51.195.220.149/getBook.php?id=1062,Uncategorized
1062,Embedded Programming with C++ Cookbook: Practical recipes to help you build robust and secure embedded applications using C++17 and C++20,http://51.195.220.149/getBook.php?id=1063,Uncategorized
1063,JavaScript Data Structures and Algorithms: An Introduction to Understanding and Implementing Core Data Structure and Algorithm Fundamentals,http://51.195.220.149/getBook.php?id=1064,Mathematics-Algorithms and Data Structures
1064,SQL Cookbook: Query Solutions and Techniques for All SQL Users,http://51.195.220.149/getBook.php?id=1065,Uncategorized
1065,Computing with the Raspberry Pi: Command Line and GUI Linux,http://51.195.220.149/getBook.php?id=1066,Uncategorized
1066,The Robotic Process Automation Handbook: A Guide to Implementing RPA Systems,http://51.195.220.149/getBook.php?id=1067,Uncategorized
1067,Hands-On RESTful Web Services with Go,http://51.195.220.149/getBook.php?id=1068,Uncategorized
1068,"Deploy Containers on AWS: With EC2, ECS, and EKS",http://51.195.220.149/getBook.php?id=1069,Uncategorized
1069,"Programming iOS 13: Dive Deep into Views, View Controllers, and Frameworks",http://51.195.220.149/getBook.php?id=1070,Computers-Programming: Libraries API
1070,Designing Data-Intensive Applications æ°æ®å¯éååºç¨ç³»ç»è®¾è®¡(æ«æ),http://51.195.220.149/getBook.php?id=1071,Computers-Databases
1071,Industrial Machine Learning: Using Artificial Intelligence as a Transformational Disruptor,http://51.195.220.149/getBook.php?id=1072,Uncategorized
1072,Introducing the HTML5 Web Speech API: Your Practical Introduction to Adding Browser-Based Speech Capabilities to your Websites and Online Applications,http://51.195.220.149/getBook.php?id=1073,Uncategorized
1073,Xamarin.Forms Solutions,http://51.195.220.149/getBook.php?id=1074,Uncategorized
1074,ISC 2 SSCP Systems Security Certified Practitioner,http://51.195.220.149/getBook.php?id=1075,Uncategorized
1075,Artificial Intelligence in Finance: A Python-Based Guide,http://51.195.220.149/getBook.php?id=1076,Computers-Cybernetics: Artificial Intelligence
1076,"Pro Azure Governance and Security: A Comprehensive Guide to Azure Policy, Blueprints, Security Center, and Sentinel",http://51.195.220.149/getBook.php?id=1077,Uncategorized
1077,iPhone App Design for Entrepreneurs: Find Success on the App Store without Coding,http://51.195.220.149/getBook.php?id=1078,Uncategorized
1078,,http://51.195.220.149/getBook.php?id=1079,Uncategorized
1079,Digital Forensics Basics: A Practical Guide Using Windows OS,http://51.195.220.149/getBook.php?id=1080,Uncategorized
1080,Science and Engineering Projects Using the Arduino and Raspberry Pi: Explore STEM Concepts with Microcomputers,http://51.195.220.149/getBook.php?id=1081,Uncategorized
1081,"Essential Visual Studio 2019: Boosting Development Productivity With Containers, Git, and Azure Tools",http://51.195.220.149/getBook.php?id=1082,Uncategorized
1082,Practical Oracle JET: Developing Enterprise Applications in JavaScript,http://51.195.220.149/getBook.php?id=1083,Uncategorized
1083,Advanced API Security: OAuth 2.0 And Beyond,http://51.195.220.149/getBook.php?id=1084,Computers-Security
1084,Exploring the .NET Core 3.0 Runtime,http://51.195.220.149/getBook.php?id=1085,Uncategorized
1085,SmartWatch Design Fundamentals: WatchFace Design for Samsung Galaxy SmartWatches,http://51.195.220.149/getBook.php?id=1086,Uncategorized
1086,"Pro Google Kubernetes Engine: Network, Security, Monitoring, and Automation Configuration",http://51.195.220.149/getBook.php?id=1087,Computers-Networking: Internet
1087,Revit 2020 for Architecture: No Experience Required,http://51.195.220.149/getBook.php?id=1088,Uncategorized
1088,Xamarin.Forms Solutions,http://51.195.220.149/getBook.php?id=1089,Computers-Programming: Programming Languages
1089,Head first Kotlin: a brain-friendly guide,http://51.195.220.149/getBook.php?id=1090,Uncategorized
1090,Scala Programming for Big Data Analytics: Get Started With Big Data Analytics Using Apache Spark,http://51.195.220.149/getBook.php?id=1091,Uncategorized
1091,Hello Swift! IOS App Programming for Kids and Other Beginners,http://51.195.220.149/getBook.php?id=1092,Computers-Programming: Programming Languages
1092,,http://51.195.220.149/getBook.php?id=1093,Uncategorized
1093,,http://51.195.220.149/getBook.php?id=1094,Uncategorized
1094,(ISC)Â² CISSP: certified information systems security professional: official practice tests,http://51.195.220.149/getBook.php?id=1095,Uncategorized
1095,"CWNA certified wireless network administrator study guide, exam CWNA-107",http://51.195.220.149/getBook.php?id=1096,Uncategorized
1096,"Operations Anti-Patterns, DevOps Solutions",http://51.195.220.149/getBook.php?id=1097,Computers-Programming
1097,The Java Module System,http://51.195.220.149/getBook.php?id=1098,Computers-Programming: Programming Languages
1098,Practical System Programming with C - Pragmatic Example Applications in Linux and Unix-Based Operating Systems.,http://51.195.220.149/getBook.php?id=1099,Uncategorized
1099,"Creating Business Applications with Office 365: Techniques in SharePoint, PowerApps, Power BI, and More",http://51.195.220.149/getBook.php?id=1100,Uncategorized
1100,Hello World!: Computer Programming for Kids,http://51.195.220.149/getBook.php?id=1101,Uncategorized
1101,"Haskell Quick Syntax Reference: A Pocket Guide to the Language, APIs, and Library",http://51.195.220.149/getBook.php?id=1102,Computers-Programming: Programming Languages
1102,Succeeding with AI,http://51.195.220.149/getBook.php?id=1103,Computers-Cybernetics: Artificial Intelligence
1103,Artificial Neural Networks with Java - Tools for Building Neural Network Applications,http://51.195.220.149/getBook.php?id=1104,Computers-Cybernetics: Artificial Intelligence
1104,Programming PHP,http://51.195.220.149/getBook.php?id=1105,Uncategorized
1105,"Practical Domain-Driven Design in Enterprise Java - Using Jakarta EE, Eclipse MicroProfile, Spring Boot, and the Axon Framework.",http://51.195.220.149/getBook.php?id=1106,Computers-Programming: Libraries API
1106,Basic Math for Game Development with Unity 3D: A Beginner's Guide to Mathematical Foundations,http://51.195.220.149/getBook.php?id=1107,Uncategorized
1107,"Quantum Computing and Blockchain in Business: Exploring the applications, challenges, and collision of quantum computing and blockchain",http://51.195.220.149/getBook.php?id=1108,Uncategorized
1108,"Mastering Windows Security and Hardening: Secure and protect your Windows environment from intruders, malware attacks, and other cyber threats",http://51.195.220.149/getBook.php?id=1109,Uncategorized
1109,Mastering AutoCAD 2019 and AutoCAD LT 2019,http://51.195.220.149/getBook.php?id=1110,Uncategorized
1110,Interactive Object-Oriented Programming in Java (2nd Ed),http://51.195.220.149/getBook.php?id=1111,Computers-Programming: Programming Languages
1111,Classic computer science problems in Python,http://51.195.220.149/getBook.php?id=1112,Uncategorized
1112,Managing Kubernetes: operating Kubernetes clusters in the real world,http://51.195.220.149/getBook.php?id=1113,Uncategorized
1113,Kubernetes in Action,http://51.195.220.149/getBook.php?id=1114,Computers-Programming
1114,Waging Cyber War,http://51.195.220.149/getBook.php?id=1115,Computers-Security
1115,Building REST APIs with Flask: Create Python Web Services with MySQL,http://51.195.220.149/getBook.php?id=1116,Uncategorized
1116,"Mastering Metasploit: Exploit systems, cover your tracks, and bypass security controls with the Metasploit 5.0 framework, 4th Edition",http://51.195.220.149/getBook.php?id=1117,Uncategorized
1117,(ISC)Â² SSCP systems security certified practitioner  : official practice tests,http://51.195.220.149/getBook.php?id=1118,Uncategorized
1118,,http://51.195.220.149/getBook.php?id=1119,Uncategorized
1119,TinyML: Machine Learning with TensorFlow Lite on Arduino and Ultra-Low-Power Microcontrollers,http://51.195.220.149/getBook.php?id=1120,Uncategorized
1120,"Apple Device Management: A Unified Theory of Managing Macs, iPads, iPhones, and AppleTVs",http://51.195.220.149/getBook.php?id=1121,Uncategorized
1121,"Modern Web Development with ASP.NET Core 3: An end to end guide covering the latest features of Visual Studio 2019, Blazor and Entity Framework, 2nd Edition",http://51.195.220.149/getBook.php?id=1122,Uncategorized
1122,"Beginning Java MVC 1.0: Model View Controller Development to Build Web, Cloud, and Microservices Applications",http://51.195.220.149/getBook.php?id=1123,Uncategorized
1123,Beginning Apache Spark Using Azure Databricks: Unleashing Large Cluster Analytics in the Cloud,http://51.195.220.149/getBook.php?id=1124,Uncategorized
1124,Securing Devops: Safe Services in the Cloud,http://51.195.220.149/getBook.php?id=1125,Computers-Security
1125,Understanding Game Application Development: With Xamarin.Forms and ASP.NET,http://51.195.220.149/getBook.php?id=1126,Computers-Programming: Games
1126,Essential Statistics for Non-STEM Data Analysts: Get to grips with the statistics and math knowledge needed to enter the world of data science with Python,http://51.195.220.149/getBook.php?id=1127,Uncategorized
1127,"Beginning Sensor Networks with XBee, Raspberry Pi, and Arduino: Sensing the World with Python and MicroPython",http://51.195.220.149/getBook.php?id=1128,Uncategorized
1128,Java in a Nutshell: A Desktop Quick Reference,http://51.195.220.149/getBook.php?id=1129,Computers-Programming: Programming Languages
1129,"C++17 Standard Library Quick Reference: A Pocket Guide to Data Structures, Algorithms, and Functions",http://51.195.220.149/getBook.php?id=1130,Computers-Programming: Programming Languages
1130,Machine Learning with TensorFlow,http://51.195.220.149/getBook.php?id=1131,Uncategorized
1131,Practical Data Science with Python 3,http://51.195.220.149/getBook.php?id=1132,Uncategorized
1132,"Generative Deep Learning: Teaching Machines to Paint, Write, Compose, and Play",http://51.195.220.149/getBook.php?id=1133,Uncategorized
1133,MASTERING PHOTOSHOP ELEMENTS 2020,http://51.195.220.149/getBook.php?id=1134,Uncategorized
1134,"The Blockchain Developer: A Practical Guide for Designing, Implementing, Publishing, Testing, and Securing Distributed Blockchain-based Projects",http://51.195.220.149/getBook.php?id=1135,Uncategorized
1135,BizTalk Server 2016: Performance Tuning and Optimization,http://51.195.220.149/getBook.php?id=1136,Uncategorized
1136,"Strategic Writing for UX: Drive Engagement, Conversion, and Retention with Every Word",http://51.195.220.149/getBook.php?id=1137,Uncategorized
1137,"Hands-On Python Deep Learning for the Web: Integrating neural network architectures to build smart web apps with Flask, Django, and TensorFlow",http://51.195.220.149/getBook.php?id=1138,Uncategorized
1138,Crushing the IT Gender Bias: Thriving as a Woman in Technology,http://51.195.220.149/getBook.php?id=1139,Business-Management
1139,Think Julia: How to Think Like a Computer Scientist,http://51.195.220.149/getBook.php?id=1140,Uncategorized
1140,Cybersecurity Essentials,http://51.195.220.149/getBook.php?id=1141,Uncategorized
1141,(ISC)2 SSCP Systems Security Certified Practitioner Official Practice Tests,http://51.195.220.149/getBook.php?id=1142,Uncategorized
1142,"Introducing Istio Service Mesh for Microservices: Build and Deploy Resilient, Fault-Tolerant Cloud Native Applications",http://51.195.220.149/getBook.php?id=1143,Computers-Networking: Internet
1143,Demystifying Internet of Things Security: Successful IoT Device/Edge and Platform Security Deployment,http://51.195.220.149/getBook.php?id=1144,Uncategorized
1144,Practical Django 2 and Channels 2: Building Projects and Applications with Real-Time Capabilities,http://51.195.220.149/getBook.php?id=1145,Computers-Web-design
1145,Prepare Your Data For Tableau: A Practical Guide To The Tableau Data Prep Tool,http://51.195.220.149/getBook.php?id=1146,Computers
1146,MongoDB Recipes: With Data Modeling and Query Building Strategies,http://51.195.220.149/getBook.php?id=1147,Uncategorized
1147,PostgreSQL Configuration: Best Practices for Performance and Security,http://51.195.220.149/getBook.php?id=1148,Uncategorized
1148,LPI Linux Essentials Study Guide: Exam 010 v1.6,http://51.195.220.149/getBook.php?id=1149,Computers-Operating Systems
1149,Network Automation Cookbook: Proven and actionable recipes to automate and manage network devices using Ansible,http://51.195.220.149/getBook.php?id=1150,Uncategorized
1150,Mastering JavaScript Functional Programming,http://51.195.220.149/getBook.php?id=1151,Uncategorized
1151,Deep Learning for Search,http://51.195.220.149/getBook.php?id=1152,Computers-Cybernetics: Artificial Intelligence
